band,GALEX_FUV
0.1998,0.4446760178
0.1999,0.4469879913
0.2,0.4493000031
0.2001,0.4497359848
0.2002,0.4501720047
0.2003,0.4506079864
0.2004,0.4510440063
0.2005,0.4514799881
0.2006,0.451916008
0.2007,0.4523519897
0.2008,0.4527880096
0.2009,0.4532239914
0.201,0.4536600113
0.2011,0.454095993
0.2012,0.4545320129
0.2013,0.4549679947
0.2014,0.4554040146
0.2015,0.4558399963
0.2016,0.4562760162
0.2017,0.456711998
0.2018,0.4571480179
0.2019,0.4575839996
0.202,0.4580199814
0.2021,0.4584560013
0.2022,0.458891983
0.2023,0.4593280029
0.2024,0.4597639847
0.2025,0.4602000046
0.2026,0.4606359863
0.2027,0.4610720062
0.2028,0.461507988
0.2029,0.4619440079
0.203,0.4623799896
0.2031,0.4628160095
0.2032,0.4632519913
0.2033,0.4636880112
0.2034,0.4641239929
0.2035,0.4645600128
0.2036,0.4649959946
0.2037,0.4654320145
0.2038,0.4658679962
0.2039,0.4663040161
0.204,0.4667399979
0.2041,0.4671760178
0.2042,0.4676119995
0.2043,0.4680479813
0.2044,0.4684840012
0.2045,0.4689199829
0.2046,0.4693560028
0.2047,0.4697919846
0.2048,0.4702280045
0.2049,0.4706639862
0.205,0.4711000061
0.2051,0.4721979904
0.2052,0.4732960129
0.2053,0.4743939972
0.2054,0.4754919815
0.2055,0.476590004
0.2056,0.4776879883
0.2057,0.4787860107
0.2058,0.4798839951
0.2059,0.4809820175
0.206,0.4820800018
0.2061,0.4831779861
0.2062,0.4842760086
0.2063,0.4853739929
0.2064,0.4864720154
0.2065,0.4875699997
0.2066,0.488667984
0.2067,0.4897660065
0.2068,0.4908639908
0.2069,0.4919620132
0.207,0.4930599976
0.2071,0.4941579819
0.2072,0.4952560043
0.2073,0.4963539886
0.2074,0.4974520111
0.2075,0.4985499954
0.2076,0.4996480179
0.2077,0.5007460022
0.2078,0.5018439865
0.2079,0.502942009
0.208,0.5040399933
0.2081,0.5051380157
0.2082,0.5062360001
0.2083,0.5073339844
0.2084,0.5084320068
0.2085,0.5095299911
0.2086,0.5106280136
0.2087,0.5117259979
0.2088,0.5128239822
0.2089,0.5139220047
0.209,0.515019989
0.2091,0.5161180115
0.2092,0.5172159958
0.2093,0.5183140183
0.2094,0.5194120026
0.2095,0.5205099869
0.2096,0.5216080093
0.2097,0.5227059937
0.2098,0.5238040161
0.2099,0.5249020004
0.21,0.5259999847
0.2101,0.5273799896
0.2102,0.5287599945
0.2103,0.5301399994
0.2104,0.5315200043
0.2105,0.5329000092
0.2106,0.534280014
0.2107,0.5356600189
0.2108,0.5370399857
0.2109,0.5384199905
0.211,0.5397999954
0.2111,0.5411800003
0.2112,0.5425600052
0.2113,0.5439400101
0.2114,0.545320015
0.2115,0.5466999817
0.2116,0.5480799866
0.2117,0.5494599915
0.2118,0.5508399963
0.2119,0.5522200012
0.212,0.5536000061
0.2121,0.554980011
0.2122,0.5563600159
0.2123,0.5577399826
0.2124,0.5591199875
0.2125,0.5604999924
0.2126,0.5618799973
0.2127,0.5632600021
0.2128,0.564640007
0.2129,0.5660200119
0.213,0.5674000168
0.2131,0.5687799835
0.2132,0.5701599884
0.2133,0.5715399933
0.2134,0.5729199982
0.2135,0.5743000031
0.2136,0.5756800079
0.2137,0.5770600128
0.2138,0.5784400177
0.2139,0.5798199844
0.214,0.5811999893
0.2141,0.5825799942
0.2142,0.5839599991
0.2143,0.585340004
0.2144,0.5867200088
0.2145,0.5881000137
0.2146,0.5894800186
0.2147,0.5908599854
0.2148,0.5922399902
0.2149,0.5936199951
0.215,0.595
0.2151,0.5954320145
0.2152,0.5958639908
0.2153,0.5962960052
0.2154,0.5967279816
0.2155,0.597159996
0.2156,0.5975920105
0.2157,0.5980239868
0.2158,0.5984560013
0.2159,0.5988880157
0.216,0.5993199921
0.2161,0.5997520065
0.2162,0.6001839828
0.2163,0.6006159973
0.2164,0.6010480118
0.2165,0.6014799881
0.2166,0.6019120026
0.2167,0.602344017
0.2168,0.6027759933
0.2169,0.6032080078
0.217,0.6036399841
0.2171,0.6040719986
0.2172,0.6045040131
0.2173,0.6049359894
0.2174,0.6053680038
0.2175,0.6058000183
0.2176,0.6062319946
0.2177,0.6066640091
0.2178,0.6070959854
0.2179,0.6075279999
0.218,0.6079600143
0.2181,0.6083919907
0.2182,0.6088240051
0.2183,0.6092559814
0.2184,0.6096879959
0.2185,0.6101200104
0.2186,0.6105519867
0.2187,0.6109840012
0.2188,0.6114160156
0.2189,0.6118479919
0.219,0.6122800064
0.2191,0.6127119827
0.2192,0.6131439972
0.2193,0.6135760117
0.2194,0.614007988
0.2195,0.6144400024
0.2196,0.6148720169
0.2197,0.6153039932
0.2198,0.6157360077
0.2199,0.616167984
0.22,0.6165999985
0.2201,0.6155519867
0.2202,0.6145040131
0.2203,0.6134560013
0.2204,0.6124079895
0.2205,0.6113600159
0.2206,0.6103120041
0.2207,0.6092639923
0.2208,0.6082160187
0.2209,0.6071680069
0.221,0.6061199951
0.2211,0.6050719833
0.2212,0.6040240097
0.2213,0.6029759979
0.2214,0.6019279861
0.2215,0.6008800125
0.2216,0.5998320007
0.2217,0.598783989
0.2218,0.5977360153
0.2219,0.5966880035
0.222,0.5956399918
0.2221,0.5945920181
0.2222,0.5935440063
0.2223,0.5924959946
0.2224,0.5914479828
0.2225,0.5904000092
0.2226,0.5893519974
0.2227,0.5883039856
0.2228,0.587256012
0.2229,0.5862080002
0.223,0.5851599884
0.2231,0.5841120148
0.2232,0.583064003
0.2233,0.5820159912
0.2234,0.5809680176
0.2235,0.5799200058
0.2236,0.578871994
0.2237,0.5778239822
0.2238,0.5767760086
0.2239,0.5757279968
0.224,0.574679985
0.2241,0.5736320114
0.2242,0.5725839996
0.2243,0.5715359879
0.2244,0.5704880142
0.2245,0.5694400024
0.2246,0.5683919907
0.2247,0.567344017
0.2248,0.5662960052
0.2249,0.5652479935
0.225,0.5641999817
0.2251,0.5635279846
0.2252,0.5628559875
0.2253,0.5621839905
0.2254,0.5615119934
0.2255,0.5608399963
0.2256,0.5601679993
0.2257,0.5594960022
0.2258,0.5588240051
0.2259,0.5581520081
0.226,0.557480011
0.2261,0.5568080139
0.2262,0.5561360168
0.2263,0.5554639816
0.2264,0.5547919846
0.2265,0.5541199875
0.2266,0.5534479904
0.2267,0.5527759933
0.2268,0.5521039963
0.2269,0.5514319992
0.227,0.5507600021
0.2271,0.5500880051
0.2272,0.549416008
0.2273,0.5487440109
0.2274,0.5480720139
0.2275,0.5474000168
0.2276,0.5467279816
0.2277,0.5460559845
0.2278,0.5453839874
0.2279,0.5447119904
0.228,0.5440399933
0.2281,0.5433679962
0.2282,0.5426959991
0.2283,0.5420240021
0.2284,0.541352005
0.2285,0.5406800079
0.2286,0.5400080109
0.2287,0.5393360138
0.2288,0.5386640167
0.2289,0.5379919815
0.229,0.5373199844
0.2291,0.5366479874
0.2292,0.5359759903
0.2293,0.5353039932
0.2294,0.5346319962
0.2295,0.5339599991
0.2296,0.533288002
0.2297,0.5326160049
0.2298,0.5319440079
0.2299,0.5312720108
0.23,0.5306000137
0.2301,0.529518013
0.2302,0.5284360123
0.2303,0.5273540115
0.2304,0.5262720108
0.2305,0.5251900101
0.2306,0.5241080093
0.2307,0.5230260086
0.2308,0.5219440079
0.2309,0.5208620071
0.231,0.5197800064
0.2311,0.5186980057
0.2312,0.5176160049
0.2313,0.5165340042
0.2314,0.5154520035
0.2315,0.5143700027
0.2316,0.513288002
0.2317,0.5122060013
0.2318,0.5111240005
0.2319,0.5100419998
0.232,0.5089599991
0.2321,0.5078779984
0.2322,0.5067959976
0.2323,0.5057139969
0.2324,0.5046319962
0.2325,0.5035499954
0.2326,0.5024679947
0.2327,0.501385994
0.2328,0.5003039932
0.2329,0.4992219925
0.233,0.4981399918
0.2331,0.497057991
0.2332,0.4959759903
0.2333,0.4948939896
0.2334,0.4938119888
0.2335,0.4927299881
0.2336,0.4916479874
0.2337,0.4905659866
0.2338,0.4894839859
0.2339,0.4884019852
0.234,0.4873199844
0.2341,0.4862379837
0.2342,0.485155983
0.2343,0.4840739822
0.2344,0.4829919815
0.2345,0.4819100189
0.2346,0.4808280182
0.2347,0.4797460175
0.2348,0.4786640167
0.2349,0.477582016
0.235,0.4765000153
0.2351,0.4771160126
0.2352,0.4777320099
0.2353,0.4783480072
0.2354,0.4789640045
0.2355,0.4795800018
0.2356,0.4801959991
0.2357,0.4808119965
0.2358,0.4814279938
0.2359,0.4820439911
0.236,0.4826599884
0.2361,0.4832759857
0.2362,0.483891983
0.2363,0.4845080185
0.2364,0.4851240158
0.2365,0.4857400131
0.2366,0.4863560104
0.2367,0.4869720078
0.2368,0.4875880051
0.2369,0.4882040024
0.237,0.4888199997
0.2371,0.489435997
0.2372,0.4900519943
0.2373,0.4906679916
0.2374,0.491283989
0.2375,0.4918999863
0.2376,0.4925159836
0.2377,0.493132019
0.2378,0.4937480164
0.2379,0.4943640137
0.238,0.494980011
0.2381,0.4955960083
0.2382,0.4962120056
0.2383,0.4968280029
0.2384,0.4974440002
0.2385,0.4980599976
0.2386,0.4986759949
0.2387,0.4992919922
0.2388,0.4999079895
0.2389,0.5005239868
0.239,0.5011399841
0.2391,0.5017559814
0.2392,0.5023720169
0.2393,0.5029880142
0.2394,0.5036040115
0.2395,0.5042200089
0.2396,0.5048360062
0.2397,0.5054520035
0.2398,0.5060680008
0.2399,0.5066839981
0.24,0.5072999954
0.2401,0.5078480148
0.2402,0.5083959961
0.2403,0.5089440155
0.2404,0.5094919968
0.2405,0.5100400162
0.2406,0.5105879974
0.2407,0.5111360168
0.2408,0.5116839981
0.2409,0.5122320175
0.241,0.5127799988
0.2411,0.5133280182
0.2412,0.5138759995
0.2413,0.5144240189
0.2414,0.5149720001
0.2415,0.5155199814
0.2416,0.5160680008
0.2417,0.5166159821
0.2418,0.5171640015
0.2419,0.5177119827
0.242,0.5182600021
0.2421,0.5188079834
0.2422,0.5193560028
0.2423,0.5199039841
0.2424,0.5204520035
0.2425,0.5209999847
0.2426,0.5215480042
0.2427,0.5220959854
0.2428,0.5226440048
0.2429,0.5231919861
0.243,0.5237400055
0.2431,0.5242879868
0.2432,0.5248360062
0.2433,0.5253839874
0.2434,0.5259320068
0.2435,0.5264799881
0.2436,0.5270280075
0.2437,0.5275759888
0.2438,0.5281240082
0.2439,0.5286719894
0.244,0.5292200088
0.2441,0.5297679901
0.2442,0.5303160095
0.2443,0.5308639908
0.2444,0.5314120102
0.2445,0.5319599915
0.2446,0.5325080109
0.2447,0.5330559921
0.2448,0.5336040115
0.2449,0.5341519928
0.245,0.5347000122
0.2451,0.5345080185
0.2452,0.5343159866
0.2453,0.5341239929
0.2454,0.5339319992
0.2455,0.5337400055
0.2456,0.5335480118
0.2457,0.5333560181
0.2458,0.5331639862
0.2459,0.5329719925
0.246,0.5327799988
0.2461,0.5325880051
0.2462,0.5323960114
0.2463,0.5322040176
0.2464,0.5320119858
0.2465,0.5318199921
0.2466,0.5316279984
0.2467,0.5314360046
0.2468,0.5312440109
0.2469,0.5310520172
0.247,0.5308599854
0.2471,0.5306679916
0.2472,0.5304759979
0.2473,0.5302840042
0.2474,0.5300920105
0.2475,0.5299000168
0.2476,0.5297079849
0.2477,0.5295159912
0.2478,0.5293239975
0.2479,0.5291320038
0.248,0.5289400101
0.2481,0.5287480164
0.2482,0.5285559845
0.2483,0.5283639908
0.2484,0.5281719971
0.2485,0.5279800034
0.2486,0.5277880096
0.2487,0.5275960159
0.2488,0.5274039841
0.2489,0.5272119904
0.249,0.5270199966
0.2491,0.5268280029
0.2492,0.5266360092
0.2493,0.5264440155
0.2494,0.5262519836
0.2495,0.5260599899
0.2496,0.5258679962
0.2497,0.5256760025
0.2498,0.5254840088
0.2499,0.5252920151
0.25,0.5250999832
0.2501,0.5249240112
0.2502,0.5247480011
0.2503,0.524571991
0.2504,0.524396019
0.2505,0.5242200088
0.2506,0.5240439987
0.2507,0.5238679886
0.2508,0.5236920166
0.2509,0.5235160065
0.251,0.5233399963
0.2511,0.5231639862
0.2512,0.5229880142
0.2513,0.5228120041
0.2514,0.522635994
0.2515,0.5224599838
0.2516,0.5222840118
0.2517,0.5221080017
0.2518,0.5219319916
0.2519,0.5217559814
0.252,0.5215800095
0.2521,0.5214039993
0.2522,0.5212279892
0.2523,0.5210520172
0.2524,0.5208760071
0.2525,0.5206999969
0.2526,0.5205239868
0.2527,0.5203480148
0.2528,0.5201720047
0.2529,0.5199959946
0.253,0.5198199844
0.2531,0.5196440125
0.2532,0.5194680023
0.2533,0.5192919922
0.2534,0.5191159821
0.2535,0.5189400101
0.2536,0.5187639999
0.2537,0.5185879898
0.2538,0.5184120178
0.2539,0.5182360077
0.254,0.5180599976
0.2541,0.5178839874
0.2542,0.5177080154
0.2543,0.5175320053
0.2544,0.5173559952
0.2545,0.517179985
0.2546,0.5170040131
0.2547,0.5168280029
0.2548,0.5166519928
0.2549,0.5164759827
0.255,0.5163000107
0.2551,0.5159880066
0.2552,0.5156760025
0.2553,0.5153639984
0.2554,0.5150519943
0.2555,0.5147399902
0.2556,0.5144279861
0.2557,0.5141159821
0.2558,0.5138040161
0.2559,0.513492012
0.256,0.5131800079
0.2561,0.5128680038
0.2562,0.5125559998
0.2563,0.5122439957
0.2564,0.5119319916
0.2565,0.5116199875
0.2566,0.5113079834
0.2567,0.5109960175
0.2568,0.5106840134
0.2569,0.5103720093
0.257,0.5100600052
0.2571,0.5097480011
0.2572,0.509435997
0.2573,0.5091239929
0.2574,0.5088119888
0.2575,0.5084999847
0.2576,0.5081880188
0.2577,0.5078760147
0.2578,0.5075640106
0.2579,0.5072520065
0.258,0.5069400024
0.2581,0.5066279984
0.2582,0.5063159943
0.2583,0.5060039902
0.2584,0.5056919861
0.2585,0.505379982
0.2586,0.5050680161
0.2587,0.504756012
0.2588,0.5044440079
0.2589,0.5041320038
0.259,0.5038199997
0.2591,0.5035079956
0.2592,0.5031959915
0.2593,0.5028839874
0.2594,0.5025719833
0.2595,0.5022600174
0.2596,0.5019480133
0.2597,0.5016360092
0.2598,0.5013240051
0.2599,0.501012001
0.26,0.5006999969
0.2601,0.4998239899
0.2602,0.4989479828
0.2603,0.4980720139
0.2604,0.4971960068
0.2605,0.4963199997
0.2606,0.4954439926
0.2607,0.4945679855
0.2608,0.4936920166
0.2609,0.4928160095
0.261,0.4919400024
0.2611,0.4910639954
0.2612,0.4901879883
0.2613,0.4893119812
0.2614,0.4884360123
0.2615,0.4875600052
0.2616,0.4866839981
0.2617,0.485807991
0.2618,0.4849319839
0.2619,0.484056015
0.262,0.4831800079
0.2621,0.4823040009
0.2622,0.4814279938
0.2623,0.4805519867
0.2624,0.4796760178
0.2625,0.4788000107
0.2626,0.4779240036
0.2627,0.4770479965
0.2628,0.4761719894
0.2629,0.4752959824
0.263,0.4744200134
0.2631,0.4735440063
0.2632,0.4726679993
0.2633,0.4717919922
0.2634,0.4709159851
0.2635,0.4700400162
0.2636,0.4691640091
0.2637,0.468288002
0.2638,0.4674119949
0.2639,0.4665359879
0.264,0.4656600189
0.2641,0.4647840118
0.2642,0.4639080048
0.2643,0.4630319977
0.2644,0.4621559906
0.2645,0.4612799835
0.2646,0.4604040146
0.2647,0.4595280075
0.2648,0.4586520004
0.2649,0.4577759933
0.265,0.4568999863
0.2651,0.4552799988
0.2652,0.4536600113
0.2653,0.4520399857
0.2654,0.4504199982
0.2655,0.4488000107
0.2656,0.447179985
0.2657,0.4455599976
0.2658,0.4439400101
0.2659,0.4423199844
0.266,0.4406999969
0.2661,0.4390800095
0.2662,0.4374599838
0.2663,0.4358399963
0.2664,0.4342200089
0.2665,0.4325999832
0.2666,0.4309799957
0.2667,0.4293600082
0.2668,0.4277399826
0.2669,0.4261199951
0.267,0.4245000076
0.2671,0.422879982
0.2672,0.4212599945
0.2673,0.419640007
0.2674,0.4180199814
0.2675,0.4163999939
0.2676,0.4147800064
0.2677,0.4131600189
0.2678,0.4115399933
0.2679,0.4099200058
0.268,0.4083000183
0.2681,0.4066799927
0.2682,0.4050600052
0.2683,0.4034400177
0.2684,0.4018199921
0.2685,0.4002000046
0.2686,0.3985800171
0.2687,0.3969599915
0.2688,0.395340004
0.2689,0.3937200165
0.269,0.3920999908
0.2691,0.3904800034
0.2692,0.3888600159
0.2693,0.3872399902
0.2694,0.3856200027
0.2695,0.3840000153
0.2696,0.3823799896
0.2697,0.3807600021
0.2698,0.3791400146
0.2699,0.377519989
0.27,0.3759000015
0.2701,0.3733620071
0.2702,0.3708240128
0.2703,0.3682860184
0.2704,0.3657479858
0.2705,0.3632099915
0.2706,0.3606719971
0.2707,0.3581340027
0.2708,0.3555960083
0.2709,0.3530580139
0.271,0.3505199814
0.2711,0.347981987
0.2712,0.3454439926
0.2713,0.3429059982
0.2714,0.3403680038
0.2715,0.3378300095
0.2716,0.3352920151
0.2717,0.3327539825
0.2718,0.3302159882
0.2719,0.3276779938
0.272,0.3251399994
0.2721,0.322602005
0.2722,0.3200640106
0.2723,0.3175259972
0.2724,0.3149880028
0.2725,0.3124500084
0.2726,0.3099119949
0.2727,0.3073740005
0.2728,0.3048360062
0.2729,0.3022979927
0.273,0.2997599983
0.2731,0.2972220039
0.2732,0.2946839905
0.2733,0.2921459961
0.2734,0.2896080017
0.2735,0.2870700073
0.2736,0.2845319939
0.2737,0.2819939995
0.2738,0.2794560051
0.2739,0.2769179916
0.274,0.2743799973
0.2741,0.2718420029
0.2742,0.2693040085
0.2743,0.266765995
0.2744,0.2642280006
0.2745,0.2616900063
0.2746,0.2591519928
0.2747,0.2566139984
0.2748,0.254076004
0.2749,0.2515379906
0.275,0.2489999962
0.2751,0.2461860085
0.2752,0.2433720016
0.2753,0.2405579948
0.2754,0.2377440071
0.2755,0.2349300003
0.2756,0.2321159935
0.2757,0.2293020058
0.2758,0.226487999
0.2759,0.2236739922
0.276,0.2208600044
0.2761,0.2180459976
0.2762,0.2152319908
0.2763,0.2124180031
0.2764,0.2096039963
0.2765,0.2067900085
0.2766,0.2039760017
0.2767,0.2011619949
0.2768,0.1983480072
0.2769,0.1955340004
0.277,0.1927199936
0.2771,0.1899060059
0.2772,0.1870919991
0.2773,0.1842779922
0.2774,0.1814640045
0.2775,0.1786499977
0.2776,0.1758359909
0.2777,0.1730220032
0.2778,0.1702079964
0.2779,0.1673940086
0.278,0.1645800018
0.2781,0.161765995
0.2782,0.1589519978
0.2783,0.1561380005
0.2784,0.1533240032
0.2785,0.1505099964
0.2786,0.1476959991
0.2787,0.1448820019
0.2788,0.1420680046
0.2789,0.1392539978
0.279,0.1364400005
0.2791,0.1336260033
0.2792,0.1308119965
0.2793,0.1279979992
0.2794,0.1251840019
0.2795,0.1223700047
0.2796,0.1195559978
0.2797,0.1167420006
0.2798,0.1139280033
0.2799,0.1111139965
0.28,0.1082999992
0.2801,0.1068239975
0.2802,0.1053479958
0.2803,0.1038720036
0.2804,0.1023960018
0.2805,0.1009200001
0.2806,0.0994439983
0.2807,0.0979679966
0.2808,0.0964920044
0.2809,0.0950160027
0.281,0.0935400009
0.2811,0.0920639992
0.2812,0.0905879974
0.2813,0.0891119957
0.2814,0.0876360035
0.2815,0.0861600018
0.2816,0.084684
0.2817,0.0832079983
0.2818,0.0817319965
0.2819,0.0802560043
0.282,0.0787799978
0.2821,0.0773040009
0.2822,0.0758279991
0.2823,0.0743520021
0.2824,0.0728760004
0.2825,0.0713999987
0.2826,0.0699240017
0.2827,0.068448
0.2828,0.0669719982
0.2829,0.0654960012
0.283,0.0640199995
0.2831,0.0625439978
0.2832,0.0610680008
0.2833,0.0595919991
0.2834,0.0581160021
0.2835,0.0566400003
0.2836,0.0551639986
0.2837,0.0536880016
0.2838,0.0522119999
0.2839,0.0507359982
0.284,0.0492600012
0.2841,0.0477839994
0.2842,0.0463079977
0.2843,0.0448320007
0.2844,0.043355999
0.2845,0.041880002
0.2846,0.0404040003
0.2847,0.0389280009
0.2848,0.0374519992
0.2849,0.0359759998
0.285,0.0345000005
0.2851,0.034059999
0.2852,0.0336199999
0.2853,0.0331800008
0.2854,0.0327399993
0.2855,0.0323000002
0.2856,0.0318600011
0.2857,0.0314199996
0.2858,0.0309800005
0.2859,0.030539999
0.286,0.0300999999
0.2861,0.0296600008
0.2862,0.0292199993
0.2863,0.0287800002
0.2864,0.0283400011
0.2865,0.0278999996
0.2866,0.0274600005
0.2867,0.027019999
0.2868,0.0265799999
0.2869,0.0261400008
0.287,0.0256999993
0.2871,0.0252600002
0.2872,0.0248200011
0.2873,0.0243799996
0.2874,0.0239400005
0.2875,0.023499999
0.2876,0.0230599999
0.2877,0.0226200008
0.2878,0.0221799994
0.2879,0.0217400002
0.288,0.0213000011
0.2881,0.0208599997
0.2882,0.0204200006
0.2883,0.0199800003
0.2884,0.01954
0.2885,0.0190999997
0.2886,0.0186600006
0.2887,0.0182200003
0.2888,0.01778
0.2889,0.0173399997
0.289,0.0169000006
0.2891,0.0164600003
0.2892,0.01602
0.2893,0.0155799997
0.2894,0.0151400006
0.2895,0.0147000003
0.2896,0.01426
0.2897,0.0138199997
0.2898,0.0133800006
0.2899,0.0129400003
0.29,0.0125
0.2901,0.0125220001
0.2902,0.0125440001
0.2903,0.0125660002
0.2904,0.0125880003
0.2905,0.0126100004
0.2906,0.0126320004
0.2907,0.0126540005
0.2908,0.0126760006
0.2909,0.0126979995
0.291,0.0127199996
0.2911,0.0127419996
0.2912,0.0127639997
0.2913,0.0127859998
0.2914,0.0128079998
0.2915,0.0128299999
0.2916,0.012852
0.2917,0.0128740001
0.2918,0.0128960001
0.2919,0.0129180002
0.292,0.0129400003
0.2921,0.0129620004
0.2922,0.0129840004
0.2923,0.0130060005
0.2924,0.0130280006
0.2925,0.0130499995
0.2926,0.0130719995
0.2927,0.0130939996
0.2928,0.0131159997
0.2929,0.0131379998
0.293,0.0131599998
0.2931,0.0131819999
0.2932,0.013204
0.2933,0.0132260001
0.2934,0.0132480001
0.2935,0.0132700002
0.2936,0.0132920003
0.2937,0.0133140004
0.2938,0.0133360004
0.2939,0.0133580005
0.294,0.0133800006
0.2941,0.0134019995
0.2942,0.0134239995
0.2943,0.0134459996
0.2944,0.0134679997
0.2945,0.0134899998
0.2946,0.0135119998
0.2947,0.0135339999
0.2948,0.013556
0.2949,0.0135780001
0.295,0.0136000001
0.2951,0.0136979997
0.2952,0.0137960005
0.2953,0.0138940001
0.2954,0.0139919996
0.2955,0.0140900004
0.2956,0.014188
0.2957,0.0142859995
0.2958,0.0143840003
0.2959,0.0144819999
0.296,0.0145799994
0.2961,0.0146780002
0.2962,0.0147759998
0.2963,0.0148740005
0.2964,0.0149720001
0.2965,0.0150699997
0.2966,0.0151680005
0.2967,0.015266
0.2968,0.0153639996
0.2969,0.0154620004
0.297,0.0155599999
0.2971,0.0156579995
0.2972,0.0157560003
0.2973,0.0158539999
0.2974,0.0159519994
0.2975,0.0160500002
0.2976,0.0161479998
0.2977,0.0162460005
0.2978,0.0163440001
0.2979,0.0164419997
0.298,0.0165400004
0.2981,0.016638
0.2982,0.0167359996
0.2983,0.0168340003
0.2984,0.0169319999
0.2985,0.0170299995
0.2986,0.0171280003
0.2987,0.0172259998
0.2988,0.0173239994
0.2989,0.0174220002
0.299,0.0175199997
0.2991,0.0176180005
0.2992,0.0177160001
0.2993,0.0178139997
0.2994,0.0179120004
0.2995,0.01801
0.2996,0.0181079996
0.2997,0.0182060003
0.2998,0.0183039999
0.2999,0.0184019995
0.3,0.0185000002
0.3001,0.0166499996
0.3002,0.0148000002
0.3003,0.0129499996
0.3004,0.0111000001
0.3005,0.0092500001
0.3006,0.0074000001
0.3007,0.0055500001
0.3008,0.0037
0.3009,0.00185
0.301,0.0
band,UVOT_UVW1
0.16,0.0
0.161,0.00249
0.162,0.00499
0.163,0.00749
0.164,0.00998
0.165,0.01247
0.166,0.01497
0.167,0.01747
0.168,0.01917
0.169,0.02041
0.17,0.02142
0.171,0.02159
0.172,0.02196
0.173,0.0233
0.174,0.0246
0.175,0.02568
0.176,0.02673
0.177,0.02736
0.178,0.02798
0.179,0.02858
0.18,0.02915
0.181,0.02988
0.182,0.03058
0.183,0.03109
0.184,0.03191
0.185,0.03271
0.186,0.03348
0.187,0.03438
0.188,0.03542
0.189,0.03787
0.19,0.03881
0.191,0.03875
0.192,0.03962
0.193,0.03999
0.194,0.04064
0.195,0.04125
0.196,0.04212
0.197,0.04309
0.198,0.0443
0.199,0.04503
0.2,0.04614
0.201,0.04677
0.202,0.04737
0.203,0.04818
0.204,0.04894
0.205,0.04965
0.206,0.05056
0.207,0.05141
0.208,0.05244
0.209,0.05352
0.21,0.05475
0.211,0.05659
0.212,0.05844
0.213,0.06061
0.214,0.06265
0.215,0.06488
0.216,0.06727
0.217,0.06981
0.218,0.07219
0.219,0.07449
0.22,0.07708
0.221,0.07916
0.222,0.08265
0.223,0.08634
0.224,0.09004
0.225,0.09525
0.226,0.10086
0.227,0.10649
0.228,0.1125
0.229,0.11863
0.23,0.12478
0.231,0.13104
0.232,0.13761
0.233,0.144
0.234,0.14994
0.235,0.15713
0.236,0.16454
0.237,0.17177
0.238,0.17874
0.239,0.18535
0.24,0.19188
0.241,0.19785
0.242,0.20364
0.243,0.20906
0.244,0.21401
0.245,0.21637
0.246,0.21833
0.247,0.21963
0.248,0.22083
0.249,0.22154
0.25,0.22187
0.251,0.2221
0.252,0.22203
0.253,0.22177
0.254,0.22111
0.255,0.22222
0.256,0.22269
0.257,0.22276
0.258,0.22253
0.259,0.2223
0.26,0.22178
0.261,0.22117
0.262,0.22026
0.263,0.21935
0.264,0.21815
0.265,0.21628
0.266,0.21412
0.267,0.21177
0.268,0.20981
0.269,0.20728
0.27,0.20476
0.271,0.20214
0.272,0.19944
0.273,0.19665
0.274,0.19377
0.275,0.19004
0.276,0.18603
0.277,0.18241
0.278,0.17852
0.279,0.17445
0.28,0.17049
0.281,0.16634
0.282,0.16212
0.283,0.1579
0.284,0.15351
0.285,0.14923
0.286,0.14486
0.287,0.14051
0.288,0.13645
0.289,0.13212
0.29,0.12781
